sale_id,date,store_id,product_id,quantity_sold,unit_price,total_revenue
3869,2025-01-07,3,1128,8,56.44,451.52
3870,2025-01-07,3,1295,13,419.11,5448.43
3871,2025-01-07,3,1016,9,391.28,3521.52
3872,2025-01-07,3,1149,12,399.22,4790.64
3873,2025-01-07,3,1289,7,31.18,218.26
3874,2025-01-07,3,1298,12,594.06,7128.72
3875,2025-01-07,3,1583,8,502.96,4023.68
3876,2025-01-07,3,1135,9,573.53,5161.77
3877,2025-01-07,3,1116,11,383.92,4223.12
3878,2025-01-07,3,1487,15,307.28,4609.2
3879,2025-01-07,3,1284,11,326.68,3593.48
3880,2025-01-07,3,1682,15,174.03,2610.45
3881,2025-01-07,3,1079,15,487.31,7309.65
3882,2025-01-07,3,1705,1,83.47,83.47
3883,2025-01-07,3,1571,8,284.75,2278.0
3884,2025-01-07,3,1291,5,46.38,231.9
3885,2025-01-07,3,1457,7,580.32,4062.24
3886,2025-01-07,3,1157,3,209.38,628.14
3887,2025-01-07,3,1340,7,291.09,2037.63
3888,2025-01-07,3,1442,15,434.83,6522.45
3889,2025-01-07,3,1104,5,211.58,1057.9
3890,2025-01-07,3,1055,4,304.05,1216.2
3891,2025-01-07,3,1351,12,343.67,4124.04
3892,2025-01-07,3,1304,2,641.09,1282.18
3893,2025-01-07,3,1205,15,47.89,718.35
3894,2025-01-07,3,1503,8,239.63,1917.04
3895,2025-01-07,3,1045,5,179.88,899.4
3896,2025-01-07,3,1129,9,560.19,5041.71
3897,2025-01-07,3,1463,13,162.1,2107.3
3898,2025-01-07,3,1272,4,623.22,2492.88
3899,2025-01-07,3,1624,6,504.64,3027.84
3900,2025-01-07,3,1706,7,341.26,2388.82
3901,2025-01-07,3,1134,12,179.23,2150.76
3902,2025-01-07,3,1399,7,209.09,1463.63
3903,2025-01-07,3,1182,5,222.15,1110.75
3904,2025-01-07,3,1519,7,366.94,2568.58
3905,2025-01-07,3,1341,7,495.57,3468.99
3906,2025-01-07,3,1696,7,486.17,3403.19
3907,2025-01-07,3,1250,4,392.01,1568.04
3908,2025-01-07,3,1303,14,53.54,749.56
3909,2025-01-07,3,1631,5,121.47,607.35
3910,2025-01-07,3,1097,11,81.72,898.92
3911,2025-01-07,3,1450,6,307.51,1845.06
3912,2025-01-07,3,1003,15,219.08,3286.2
3913,2025-01-07,3,1428,2,102.38,204.76
3914,2025-01-07,3,1513,2,317.31,634.62
3915,2025-01-07,3,1190,6,549.98,3299.88
3916,2025-01-07,3,1093,1,156.69,156.69
3917,2025-01-07,3,1202,1,41.12,41.12
3918,2025-01-07,3,1674,6,405.5,2433.0
3919,2025-01-07,3,1754,15,585.27,8779.05
3920,2025-01-07,3,1750,2,148.42,296.84
3921,2025-01-07,3,1316,8,144.55,1156.4
3922,2025-01-07,3,1440,5,673.49,3367.45
3923,2025-01-07,4,1700,9,235.66,2120.94
3924,2025-01-07,4,1743,1,370.12,370.12
3925,2025-01-07,4,1025,9,129.67,1167.03
3926,2025-01-07,4,1778,7,272.9,1910.3
3927,2025-01-07,4,1196,12,53.05,636.6
3928,2025-01-07,4,1343,10,60.88,608.8
3929,2025-01-07,4,1505,4,92.49,369.96
3930,2025-01-07,4,1671,8,355.91,2847.28
3931,2025-01-07,4,1672,13,92.26,1199.38
3932,2025-01-07,4,1584,2,217.54,435.08
3933,2025-01-07,4,1249,15,597.26,8958.9
3934,2025-01-07,4,1260,6,502.96,3017.76
3935,2025-01-07,4,1480,5,263.49,1317.45
3936,2025-01-07,4,1335,1,426.63,426.63
3937,2025-01-07,4,1409,2,478.84,957.68
3938,2025-01-07,4,1097,4,81.72,326.88
3939,2025-01-07,4,1316,3,144.55,433.65
3940,2025-01-07,4,1640,4,177.87,711.48
3941,2025-01-07,4,1698,5,94.26,471.3
3942,2025-01-07,4,1608,11,30.46,335.06
3943,2025-01-07,4,1683,6,307.59,1845.54
3944,2025-01-07,4,1085,12,103.89,1246.68
3945,2025-01-07,4,1200,9,142.66,1283.94
3946,2025-01-07,4,1423,11,269.31,2962.41
3947,2025-01-07,4,1073,12,81.95,983.4
3948,2025-01-07,4,1258,10,291.82,2918.2
3949,2025-01-07,4,1682,1,174.03,174.03
3950,2025-01-07,4,1517,11,299.85,3298.35
3951,2025-01-07,4,1018,15,387.54,5813.1
3952,2025-01-07,4,1393,12,268.64,3223.68
3953,2025-01-07,4,1254,5,222.41,1112.05
3954,2025-01-07,4,1486,8,543.68,4349.44
3955,2025-01-07,4,1746,7,531.44,3720.08
3956,2025-01-07,4,1308,11,279.16,3070.76
3957,2025-01-07,4,1457,12,580.32,6963.84
3958,2025-01-07,4,1514,4,107.03,428.12
3959,2025-01-07,4,1371,10,536.12,5361.2
3960,2025-01-07,4,1153,2,41.87,83.74
3961,2025-01-07,4,1438,13,506.43,6583.59
3962,2025-01-07,4,1019,1,180.07,180.07
3963,2025-01-07,4,1663,2,353.59,707.18
3964,2025-01-07,4,1291,2,46.38,92.76
3965,2025-01-07,4,1182,7,222.15,1555.05
3966,2025-01-07,4,1508,6,605.37,3632.22
3967,2025-01-07,4,1432,14,79.08,1107.12
3968,2025-01-07,4,1464,3,202.08,606.24
3969,2025-01-07,4,1420,6,556.21,3337.26
3970,2025-01-07,4,1357,7,176.79,1237.53
3971,2025-01-07,4,1504,12,227.5,2730.0
3972,2025-01-07,4,1184,6,135.32,811.92
3973,2025-01-07,4,1235,11,627.08,6897.88
3974,2025-01-07,4,1227,7,79.56,556.92
3975,2025-01-07,4,1340,10,291.09,2910.9
3976,2025-01-07,4,1031,8,163.36,1306.88
3977,2025-01-07,4,1399,14,209.09,2927.26
3978,2025-01-07,4,1500,7,443.6,3105.2
3979,2025-01-07,5,1045,12,179.88,2158.56
3980,2025-01-07,5,1437,15,595.49,8932.35
3981,2025-01-07,5,1094,5,459.43,2297.15
3982,2025-01-07,5,1230,2,530.98,1061.96
3983,2025-01-07,5,1144,1,159.06,159.06
3984,2025-01-07,5,1061,7,322.92,2260.44
3985,2025-01-07,5,1465,1,115.13,115.13
3986,2025-01-07,5,1554,9,482.25,4340.25
3987,2025-01-07,5,1548,7,568.18,3977.26
3988,2025-01-07,5,1417,2,162.05,324.1
3989,2025-01-07,5,1166,14,192.93,2701.02
3990,2025-01-07,5,1762,15,104.91,1573.65
3991,2025-01-07,5,1304,3,641.09,1923.27
3992,2025-01-07,5,1198,11,414.72,4561.92
3993,2025-01-07,5,1251,10,196.9,1969.0
3994,2025-01-07,5,1026,8,301.55,2412.4
3995,2025-01-07,5,1190,3,549.98,1649.94
3996,2025-01-07,5,1499,15,409.87,6148.05
3997,2025-01-07,5,1398,3,235.2,705.6
3998,2025-01-07,5,1473,12,463.7,5564.4
3999,2025-01-07,5,1678,3,217.25,651.75
4000,2025-01-07,5,1633,1,143.65,143.65
4001,2025-01-07,5,1395,12,333.6,4003.2
4002,2025-01-07,5,1565,9,366.25,3296.25
4003,2025-01-07,5,1410,8,70.17,561.36
4004,2025-01-07,5,1716,1,36.29,36.29
4005,2025-01-07,5,1406,6,402.97,2417.82
4006,2025-01-07,5,1133,6,122.69,736.14
4007,2025-01-07,5,1690,10,278.85,2788.5
4008,2025-01-07,5,1204,11,168.37,1852.07
4009,2025-01-07,5,1137,11,197.24,2169.64
4010,2025-01-07,5,1778,10,272.9,2729.0
4011,2025-01-07,5,1047,15,103.76,1556.4
4012,2025-01-07,5,1657,7,442.7,3098.9
4013,2025-01-07,5,1721,8,352.93,2823.44
4014,2025-01-07,5,1751,12,387.68,4652.16
4015,2025-01-07,5,1074,10,314.48,3144.8
4016,2025-01-07,5,1354,9,403.16,3628.44
4017,2025-01-07,5,1113,7,278.58,1950.06
4018,2025-01-07,5,1427,7,372.11,2604.77
4019,2025-01-07,5,1248,14,514.05,7196.7
4020,2025-01-07,5,1100,1,525.48,525.48
4021,2025-01-07,5,1115,6,222.9,1337.4
4022,2025-01-07,5,1186,6,304.77,1828.62
4023,2025-01-07,5,1010,6,335.56,2013.36
4024,2025-01-07,5,1373,5,113.47,567.35
4025,2025-01-07,5,1082,5,311.76,1558.8
4026,2025-01-07,5,1146,7,38.57,269.99
4027,2025-01-07,5,1096,11,133.63,1469.93
4028,2025-01-07,5,1527,4,586.43,2345.72
4029,2025-01-07,5,1350,2,549.17,1098.34
4030,2025-01-07,5,1173,3,298.03,894.09
4031,2025-01-07,5,1107,10,475.11,4751.1
4032,2025-01-07,5,1651,6,76.72,460.32
4033,2025-01-07,5,1426,13,95.4,1240.2
4034,2025-01-07,5,1634,9,251.48,2263.32
4035,2025-01-07,6,1688,14,410.54,5747.56
4036,2025-01-07,6,1161,14,38.89,544.46
4037,2025-01-07,6,1233,4,63.31,253.24
4038,2025-01-07,6,1580,6,89.53,537.18
4039,2025-01-07,6,1171,8,32.92,263.36
4040,2025-01-07,6,1028,8,362.37,2898.96
4041,2025-01-07,6,1139,6,124.93,749.58
4042,2025-01-07,6,1431,4,432.47,1729.88
4043,2025-01-07,6,1063,14,376.46,5270.44
4044,2025-01-07,6,1593,2,300.63,601.26
4045,2025-01-07,6,1140,12,369.02,4428.24
4046,2025-01-07,6,1352,11,498.25,5480.75
4047,2025-01-07,6,1272,3,623.22,1869.66
4048,2025-01-07,6,1234,5,528.61,2643.05
4049,2025-01-07,6,1356,8,286.33,2290.64
4050,2025-01-07,6,1780,7,578.43,4049.01
4051,2025-01-07,6,1404,7,435.36,3047.52
4052,2025-01-07,6,1314,4,475.32,1901.28
4053,2025-01-07,6,1631,11,121.47,1336.17
4054,2025-01-07,6,1735,11,409.1,4500.1
4055,2025-01-07,6,1424,12,340.43,4085.16
4056,2025-01-07,6,1163,15,332.24,4983.6
4057,2025-01-07,6,1079,13,487.31,6335.03
4058,2025-01-07,6,1646,15,238.6,3579.0
4059,2025-01-07,6,1104,11,211.58,2327.38
4060,2025-01-07,6,1429,1,148.36,148.36
4061,2025-01-07,6,1708,2,220.3,440.6
4062,2025-01-07,6,1616,10,329.32,3293.2
4063,2025-01-07,6,1614,7,70.93,496.51
4064,2025-01-07,6,1043,12,231.34,2776.08
4065,2025-01-07,6,1397,2,102.08,204.16
4066,2025-01-07,6,1106,10,141.51,1415.1
4067,2025-01-07,6,1041,2,356.69,713.38
4068,2025-01-07,6,1472,2,190.41,380.82
4069,2025-01-07,6,1297,14,121.2,1696.8
4070,2025-01-07,6,1730,15,610.46,9156.9
4071,2025-01-07,6,1507,2,311.52,623.04
4072,2025-01-07,6,1478,8,318.76,2550.08
4073,2025-01-07,6,1240,4,295.83,1183.32
4074,2025-01-07,6,1584,9,217.54,1957.86
4075,2025-01-07,6,1611,4,502.4,2009.6
4076,2025-01-07,6,1024,2,69.7,139.4
4077,2025-01-07,6,1734,5,114.07,570.35
4078,2025-01-07,6,1318,5,508.65,2543.25
4079,2025-01-07,6,1186,4,304.77,1219.08
4080,2025-01-07,6,1551,2,221.1,442.2
4081,2025-01-07,6,1241,3,614.08,1842.24
4082,2025-01-07,6,1441,12,276.19,3314.28
4083,2025-01-07,6,1016,2,391.28,782.56
4084,2025-01-07,6,1387,3,390.56,1171.68
4085,2025-01-07,6,1347,15,258.05,3870.75
4086,2025-01-07,6,1475,3,223.75,671.25
4087,2025-01-07,6,1476,7,186.04,1302.28
4088,2025-01-07,6,1689,10,370.88,3708.8
4089,2025-01-07,6,1752,4,575.79,2303.16
4090,2025-01-07,6,1591,6,533.59,3201.54
4091,2025-01-07,6,1144,1,159.06,159.06
4092,2025-01-07,6,1385,3,574.24,1722.72
4093,2025-01-07,6,1398,14,235.2,3292.8
4094,2025-01-07,6,1581,14,196.03,2744.42
4095,2025-01-07,6,1638,11,233.94,2573.34
4096,2025-01-07,6,1295,11,419.11,4610.21
4097,2025-01-07,6,1001,14,454.54,6363.56
4098,2025-01-07,7,1211,9,158.65,1427.85
4099,2025-01-07,7,1415,14,144.69,2025.66
4100,2025-01-07,7,1623,3,516.24,1548.72
4101,2025-01-07,7,1616,15,329.32,4939.8
4102,2025-01-07,7,1679,4,206.62,826.48
4103,2025-01-07,7,1721,6,352.93,2117.58
4104,2025-01-07,7,1756,4,177.29,709.16
4105,2025-01-07,7,1578,9,442.48,3982.32
4106,2025-01-07,7,1231,1,252.56,252.56
4107,2025-01-07,7,1327,9,350.15,3151.35
4108,2025-01-07,7,1386,13,546.71,7107.23
4109,2025-01-07,7,1512,10,275.14,2751.4
4110,2025-01-07,7,1062,2,256.08,512.16
4111,2025-01-07,7,1125,7,438.51,3069.57
4112,2025-01-07,7,1355,6,120.11,720.66
4113,2025-01-07,7,1414,15,105.58,1583.7
4114,2025-01-07,7,1589,6,578.59,3471.54
4115,2025-01-07,7,1291,2,46.38,92.76
4116,2025-01-07,7,1418,13,466.16,6060.08
4117,2025-01-07,7,1665,7,504.97,3534.79
4118,2025-01-07,7,1117,2,182.26,364.52
4119,2025-01-07,7,1149,1,399.22,399.22
4120,2025-01-07,7,1163,7,332.24,2325.68
4121,2025-01-07,7,1061,11,322.92,3552.12
4122,2025-01-07,7,1059,14,224.66,3145.24
4123,2025-01-07,7,1097,8,81.72,653.76
4124,2025-01-07,7,1318,1,508.65,508.65
4125,2025-01-07,7,1537,4,259.31,1037.24
4126,2025-01-07,7,1167,13,215.63,2803.19
4127,2025-01-07,7,1329,8,196.64,1573.12
4128,2025-01-07,7,1690,1,278.85,278.85
4129,2025-01-07,7,1475,11,223.75,2461.25
4130,2025-01-07,7,1012,5,72.85,364.25
4131,2025-01-07,7,1592,12,500.28,6003.36
4132,2025-01-07,7,1007,3,42.07,126.21
4133,2025-01-07,7,1446,15,488.41,7326.15
4134,2025-01-07,7,1572,13,88.17,1146.21
4135,2025-01-07,7,1339,3,354.08,1062.24
4136,2025-01-07,7,1541,7,71.91,503.37
4137,2025-01-07,7,1116,2,383.92,767.84
4138,2025-01-07,7,1396,11,145.05,1595.55
4139,2025-01-07,7,1766,12,157.54,1890.48
4140,2025-01-07,7,1242,9,79.94,719.46
4141,2025-01-07,7,1005,10,120.75,1207.5
4142,2025-01-07,7,1503,14,239.63,3354.82
4143,2025-01-07,7,1123,3,185.13,555.39
4144,2025-01-07,7,1525,2,339.24,678.48
4145,2025-01-07,7,1215,4,217.31,869.24
4146,2025-01-07,7,1740,9,379.71,3417.39
4147,2025-01-07,7,1399,15,209.09,3136.35
4148,2025-01-07,7,1513,3,317.31,951.93
4149,2025-01-07,7,1090,1,572.23,572.23
4150,2025-01-07,7,1455,7,462.13,3234.91
4151,2025-01-07,7,1321,11,297.61,3273.71
4152,2025-01-07,7,1644,11,588.23,6470.53
4153,2025-01-07,7,1470,1,356.59,356.59
4154,2025-01-07,8,1103,3,299.85,899.55
4155,2025-01-07,8,1437,9,595.49,5359.41
4156,2025-01-07,8,1588,6,208.44,1250.64
4157,2025-01-07,8,1002,6,277.94,1667.64
4158,2025-01-07,8,1755,8,400.46,3203.68
4159,2025-01-07,8,1069,7,478.15,3347.05
4160,2025-01-07,8,1114,1,578.95,578.95
4161,2025-01-07,8,1021,14,159.76,2236.64
4162,2025-01-07,8,1502,2,186.43,372.86
4163,2025-01-07,8,1273,6,186.16,1116.96
4164,2025-01-07,8,1381,13,534.14,6943.82
4165,2025-01-07,8,1090,10,572.23,5722.3
4166,2025-01-07,8,1389,9,585.06,5265.54
4167,2025-01-07,8,1349,9,202.46,1822.14
4168,2025-01-07,8,1556,5,103.28,516.4
4169,2025-01-07,8,1650,9,376.36,3387.24
4170,2025-01-07,8,1026,3,301.55,904.65
4171,2025-01-07,8,1583,15,502.96,7544.4
4172,2025-01-07,8,1385,15,574.24,8613.6
4173,2025-01-07,8,1323,14,481.19,6736.66
4174,2025-01-07,8,1753,8,191.03,1528.24
4175,2025-01-07,8,1342,3,201.7,605.1
4176,2025-01-07,8,1034,13,631.65,8211.45
4177,2025-01-07,8,1148,1,75.72,75.72
4178,2025-01-07,8,1587,6,447.35,2684.1
4179,2025-01-07,8,1759,14,422.91,5920.74
4180,2025-01-07,8,1725,13,568.66,7392.58
4181,2025-01-07,8,1285,4,347.15,1388.6
4182,2025-01-07,8,1223,7,103.32,723.24
4183,2025-01-07,8,1484,6,305.56,1833.36
4184,2025-01-07,8,1730,10,610.46,6104.6
4185,2025-01-07,8,1500,6,443.6,2661.6
4186,2025-01-07,8,1149,9,399.22,3592.98
4187,2025-01-07,8,1760,12,325.41,3904.92
4188,2025-01-07,8,1766,11,157.54,1732.94
4189,2025-01-07,8,1150,11,336.24,3698.64
4190,2025-01-07,8,1592,3,500.28,1500.84
4191,2025-01-07,8,1668,3,123.36,370.08
4192,2025-01-07,8,1768,4,228.49,913.96
4193,2025-01-07,8,1221,10,24.29,242.9
4194,2025-01-07,8,1084,8,462.82,3702.56
4195,2025-01-07,8,1078,1,275.28,275.28
4196,2025-01-07,8,1569,6,307.33,1843.98
4197,2025-01-07,8,1116,5,383.92,1919.6
4198,2025-01-07,8,1372,3,464.35,1393.05
4199,2025-01-07,8,1306,4,513.61,2054.44
4200,2025-01-07,8,1127,7,138.41,968.87
4201,2025-01-07,8,1708,3,220.3,660.9
4202,2025-01-07,8,1685,11,75.15,826.65
4203,2025-01-07,8,1403,14,562.61,7876.54
4204,2025-01-07,8,1059,7,224.66,1572.62
4205,2025-01-07,8,1376,1,577.43,577.43
4206,2025-01-07,8,1242,4,79.94,319.76
4207,2025-01-07,8,1738,9,508.6,4577.4
4208,2025-01-07,8,1278,9,399.58,3596.22
4209,2025-01-07,8,1571,6,284.75,1708.5
4210,2025-01-07,8,1141,13,316.35,4112.55
4211,2025-01-07,8,1092,7,117.43,822.01
4212,2025-01-07,8,1488,14,604.17,8458.38
4213,2025-01-07,8,1112,4,409.22,1636.88
4214,2025-01-07,8,1470,13,356.59,4635.67
4215,2025-01-07,8,1510,13,303.41,3944.33
4216,2025-01-07,8,1356,13,286.33,3722.29
4217,2025-01-07,8,1747,2,455.68,911.36
4218,2025-01-07,8,1693,15,608.01,9120.15
4219,2025-01-07,8,1258,8,291.82,2334.56
4220,2025-01-07,8,1287,7,157.72,1104.04
4221,2025-01-07,9,1072,11,230.31,2533.41
4222,2025-01-07,9,1492,14,85.39,1195.46
4223,2025-01-07,9,1430,6,344.31,2065.86
4224,2025-01-07,9,1101,15,336.59,5048.85
4225,2025-01-07,9,1112,5,409.22,2046.1
4226,2025-01-07,9,1545,10,35.78,357.8
4227,2025-01-07,9,1696,12,486.17,5834.04
4228,2025-01-07,9,1423,10,269.31,2693.1
4229,2025-01-07,9,1466,11,36.44,400.84
4230,2025-01-07,9,1451,7,378.4,2648.8
4231,2025-01-07,9,1127,10,138.41,1384.1
4232,2025-01-07,9,1381,13,534.14,6943.82
4233,2025-01-07,9,1057,10,505.21,5052.1
4234,2025-01-07,9,1155,14,38.15,534.1
4235,2025-01-07,9,1254,13,222.41,2891.33
4236,2025-01-07,9,1121,1,210.77,210.77
4237,2025-01-07,9,1060,7,384.92,2694.44
4238,2025-01-07,9,1463,5,162.1,810.5
4239,2025-01-07,9,1519,13,366.94,4770.22
4240,2025-01-07,9,1144,11,159.06,1749.66
4241,2025-01-07,9,1775,15,533.88,8008.2
4242,2025-01-07,9,1269,14,177.24,2481.36
4243,2025-01-07,9,1556,14,103.28,1445.92
4244,2025-01-07,9,1078,4,275.28,1101.12
4245,2025-01-07,9,1054,8,210.09,1680.72
4246,2025-01-07,9,1723,2,343.35,686.7
4247,2025-01-07,9,1413,10,43.45,434.5
4248,2025-01-07,9,1750,15,148.42,2226.3
4249,2025-01-07,9,1648,9,56.73,510.57
4250,2025-01-07,9,1318,8,508.65,4069.2
4251,2025-01-07,9,1606,7,466.83,3267.81
4252,2025-01-07,9,1611,3,502.4,1507.2
4253,2025-01-07,9,1168,1,310.91,310.91
4254,2025-01-07,9,1417,9,162.05,1458.45
4255,2025-01-07,9,1135,14,573.53,8029.42
4256,2025-01-07,9,1518,12,495.45,5945.4
4257,2025-01-07,9,1585,4,402.43,1609.72
4258,2025-01-07,9,1329,3,196.64,589.92
4259,2025-01-07,9,1485,15,173.19,2597.85
4260,2025-01-07,9,1578,2,442.48,884.96
4261,2025-01-07,9,1062,1,256.08,256.08
4262,2025-01-07,9,1350,14,549.17,7688.38
4263,2025-01-07,9,1398,9,235.2,2116.8
4264,2025-01-07,9,1777,1,571.08,571.08
4265,2025-01-07,9,1066,15,245.3,3679.5
4266,2025-01-07,9,1013,15,352.24,5283.6
4267,2025-01-07,9,1264,1,104.69,104.69
4268,2025-01-07,9,1642,15,419.61,6294.15
4269,2025-01-07,9,1122,9,531.35,4782.15
4270,2025-01-07,9,1311,11,485.39,5339.29
4271,2025-01-07,9,1741,6,497.6,2985.6
4272,2025-01-07,9,1753,14,191.03,2674.42
4273,2025-01-07,9,1184,7,135.32,947.24
4274,2025-01-07,9,1652,15,465.1,6976.5
4275,2025-01-07,9,1346,1,266.96,266.96
4276,2025-01-07,9,1023,8,293.57,2348.56
4277,2025-01-07,9,1575,8,251.58,2012.64
4278,2025-01-07,9,1494,2,545.86,1091.72
4279,2025-01-07,9,1644,7,588.23,4117.61
4280,2025-01-07,9,1745,15,434.35,6515.25
4281,2025-01-07,9,1216,9,262.84,2365.56
4282,2025-01-07,9,1473,5,463.7,2318.5
4283,2025-01-07,9,1712,1,111.14,111.14
4284,2025-01-07,9,1699,7,112.84,789.88
4285,2025-01-07,10,1062,13,256.08,3329.04
4286,2025-01-07,10,1546,15,36.16,542.4
4287,2025-01-07,10,1249,1,597.26,597.26
4288,2025-01-07,10,1596,2,567.59,1135.18
4289,2025-01-07,10,1626,3,68.81,206.43
4290,2025-01-07,10,1335,12,426.63,5119.56
4291,2025-01-07,10,1323,15,481.19,7217.85
4292,2025-01-07,10,1104,7,211.58,1481.06
4293,2025-01-07,10,1398,13,235.2,3057.6
4294,2025-01-07,10,1601,12,340.59,4087.08
4295,2025-01-07,10,1010,15,335.56,5033.4
4296,2025-01-07,10,1375,15,397.18,5957.7
4297,2025-01-07,10,1593,15,300.63,4509.45
4298,2025-01-07,10,1011,8,375.26,3002.08
4299,2025-01-07,10,1634,6,251.48,1508.88
4300,2025-01-07,10,1121,1,210.77,210.77
4301,2025-01-07,10,1173,9,298.03,2682.27
4302,2025-01-07,10,1544,8,385.54,3084.32
4303,2025-01-07,10,1107,3,475.11,1425.33
4304,2025-01-07,10,1661,1,251.03,251.03
4305,2025-01-07,10,1755,12,400.46,4805.52
4306,2025-01-07,10,1498,1,323.02,323.02
4307,2025-01-07,10,1027,8,331.33,2650.64
4308,2025-01-07,10,1696,4,486.17,1944.68
4309,2025-01-07,10,1459,13,206.39,2683.07
4310,2025-01-07,10,1038,9,302.52,2722.68
4311,2025-01-07,10,1736,11,254.35,2797.85
4312,2025-01-07,10,1456,14,303.52,4249.28
4313,2025-01-07,10,1510,15,303.41,4551.15
4314,2025-01-07,10,1040,13,249.38,3241.94
4315,2025-01-07,10,1114,11,578.95,6368.45
4316,2025-01-07,10,1093,15,156.69,2350.35
4317,2025-01-07,10,1728,4,412.27,1649.08
4318,2025-01-07,10,1148,3,75.72,227.16
4319,2025-01-07,10,1658,1,509.21,509.21
4320,2025-01-07,10,1098,6,427.67,2566.02
4321,2025-01-07,10,1363,3,208.52,625.56
4322,2025-01-07,10,1210,5,131.34,656.7
4323,2025-01-07,10,1776,10,210.1,2101.0
4324,2025-01-07,10,1320,13,166.47,2164.11
4325,2025-01-07,10,1404,8,435.36,3482.88
4326,2025-01-07,10,1400,4,497.23,1988.92
4327,2025-01-07,10,1583,3,502.96,1508.88
4328,2025-01-07,10,1345,5,337.89,1689.45
4329,2025-01-07,10,1223,9,103.32,929.88
4330,2025-01-07,10,1340,11,291.09,3201.99
4331,2025-01-07,10,1453,5,208.34,1041.7
4332,2025-01-07,10,1410,4,70.17,280.68
4333,2025-01-07,10,1192,10,247.78,2477.8
4334,2025-01-07,10,1519,13,366.94,4770.22
4335,2025-01-07,10,1232,13,259.07,3367.91
4336,2025-01-07,10,1645,14,476.16,6666.24
4337,2025-01-08,1,1430,4,344.31,1377.24
4338,2025-01-08,1,1593,14,300.63,4208.82
4339,2025-01-08,1,1622,12,37.9,454.8
4340,2025-01-08,1,1065,9,75.22,676.98
4341,2025-01-08,1,1310,11,269.06,2959.66
4342,2025-01-08,1,1536,7,485.55,3398.85
4343,2025-01-08,1,1440,13,673.49,8755.37
4344,2025-01-08,1,1004,13,62.98,818.74
4345,2025-01-08,1,1433,7,497.61,3483.27
4346,2025-01-08,1,1708,13,220.3,2863.9
4347,2025-01-08,1,1146,13,38.57,501.41
4348,2025-01-08,1,1268,15,496.35,7445.25
4349,2025-01-08,1,1661,14,251.03,3514.42
4350,2025-01-08,1,1423,10,269.31,2693.1
4351,2025-01-08,1,1270,7,445.52,3118.64
4352,2025-01-08,1,1139,12,124.93,1499.16
4353,2025-01-08,1,1325,12,377.25,4527.0
4354,2025-01-08,1,1102,3,340.28,1020.84
4355,2025-01-08,1,1630,3,500.26,1500.78
4356,2025-01-08,1,1425,5,234.76,1173.8
4357,2025-01-08,1,1721,2,352.93,705.86
4358,2025-01-08,1,1175,9,460.53,4144.77
4359,2025-01-08,1,1667,7,430.26,3011.82
4360,2025-01-08,1,1252,6,350.78,2104.68
4361,2025-01-08,1,1528,12,117.62,1411.44
4362,2025-01-08,1,1222,5,510.03,2550.15
4363,2025-01-08,1,1399,8,209.09,1672.72
4364,2025-01-08,1,1540,11,635.67,6992.37
4365,2025-01-08,1,1061,3,322.92,968.76
4366,2025-01-08,1,1305,14,212.74,2978.36
4367,2025-01-08,1,1566,2,32.29,64.58
4368,2025-01-08,1,1291,2,46.38,92.76
4369,2025-01-08,1,1151,8,460.91,3687.28
4370,2025-01-08,1,1512,13,275.14,3576.82
4371,2025-01-08,1,1142,7,488.83,3421.81
4372,2025-01-08,1,1664,9,592.69,5334.21
4373,2025-01-08,1,1229,2,128.42,256.84
4374,2025-01-08,1,1422,15,341.22,5118.3
4375,2025-01-08,1,1592,12,500.28,6003.36
4376,2025-01-08,1,1424,7,340.43,2383.01
4377,2025-01-08,1,1245,13,427.57,5558.41
4378,2025-01-08,1,1700,3,235.66,706.98
4379,2025-01-08,1,1240,12,295.83,3549.96
4380,2025-01-08,1,1020,12,239.5,2874.0
4381,2025-01-08,1,1505,4,92.49,369.96
4382,2025-01-08,1,1684,8,281.4,2251.2
4383,2025-01-08,1,1641,8,557.64,4461.12
4384,2025-01-08,1,1218,2,42.69,85.38
4385,2025-01-08,1,1029,2,178.29,356.58
4386,2025-01-08,1,1609,12,234.07,2808.84
4387,2025-01-08,1,1006,9,230.64,2075.76
4388,2025-01-08,1,1732,15,119.64,1794.6
4389,2025-01-08,1,1028,11,362.37,3986.07
4390,2025-01-08,1,1318,8,508.65,4069.2
4391,2025-01-08,1,1733,11,333.08,3663.88
4392,2025-01-08,1,1126,8,422.97,3383.76
4393,2025-01-08,1,1049,10,413.47,4134.7
4394,2025-01-08,1,1687,2,220.19,440.38
4395,2025-01-08,1,1265,10,233.58,2335.8
4396,2025-01-08,1,1705,5,83.47,417.35
4397,2025-01-08,1,1256,12,178.03,2136.36
4398,2025-01-08,1,1266,7,75.1,525.7
4399,2025-01-08,1,1188,1,40.82,40.82
4400,2025-01-08,1,1037,9,624.12,5617.08
4401,2025-01-08,1,1375,7,397.18,2780.26
4402,2025-01-08,2,1517,12,299.85,3598.2
4403,2025-01-08,2,1302,13,523.98,6811.74
4404,2025-01-08,2,1258,5,291.82,1459.1
4405,2025-01-08,2,1309,2,415.39,830.78
4406,2025-01-08,2,1089,3,241.7,725.1
4407,2025-01-08,2,1581,6,196.03,1176.18
4408,2025-01-08,2,1734,15,114.07,1711.05
4409,2025-01-08,2,1752,5,575.79,2878.95
4410,2025-01-08,2,1412,15,335.24,5028.6
4411,2025-01-08,2,1727,5,400.89,2004.45
